# LAMMPS data file written by OVITO Basic 3.10.6

850 atoms
2 atom types

0.0 40.0 xlo xhi
0.0 40.0 ylo yhi
0.0 40.0 zlo zhi

Masses

1 15.9994  # O
2 1.00794  # H

Atoms  # atomic

1 1 16.0691 8.45649 20.7553
2 1 16.2849 7.8794 18.0959
3 1 19.1374 9.85217 25.568
4 1 17.733 14.5833 11.5086
5 1 14.6879 17.9826 11.3299
6 1 17.5705 18.9553 8.80221
7 1 17.1464 9.95183 14.5471
8 1 14.0618 15.3583 14.4733
9 1 17.9468 12.1596 12.9333
10 1 17.9241 13.3622 15.4893
11 1 10.4529 17.9054 15.1298
12 1 12.5718 17.7216 13.1403
13 1 13.5279 20.0786 14.0226
14 1 16.0221 16.1467 12.8607
15 1 17.6714 17.841 14.1797
16 1 12.3357 16.4616 16.6812
17 1 15.6738 14.2831 16.6732
18 1 14.7964 19.2846 9.00042
19 1 18.9705 10.9172 16.3734
20 1 20.2298 14.7505 15.1672
21 1 19.0499 8.48124 17.7672
22 1 11.0211 14.6583 18.3943
23 1 12.0473 12.2384 18.6055
24 1 11.4862 18.1375 26.245
25 1 14.764 12.1698 18.0967
26 1 15.1887 9.78622 16.7021
27 1 17.0883 15.8752 18.4879
28 1 12.2114 18.8613 19.9747
29 1 17.3032 10.9751 23.8374
30 1 14.3524 18.0768 17.6002
31 1 13.1616 13.2966 24.1968
32 1 16.8974 17.8966 16.7092
33 1 14.8514 10.5682 22.2346
34 1 18.2626 10.2963 21.2119
35 1 11.3668 14.2427 22.1748
36 1 12.4807 11.6415 21.3482
37 1 14.8351 14.3388 22.3135
38 1 15.9419 12.5117 20.6107
39 1 18.454 13.5006 21.4142
40 1 9.40566 15.5946 20.7931
41 1 12.1465 18.1592 23.4965
42 1 13.2376 16.3634 21.5947
43 1 16.4338 18.0518 22.5362
44 1 15.4012 17.384 20.0621
45 1 18.6558 19.6008 22.234
46 1 9.68079 20.3826 15.7279
47 1 19.4776 14.6926 19.1528
48 1 14.158 14.432 26.4124
49 1 17.934 13.4752 24.8461
50 1 10.0841 20.3219 25.3858
51 1 15.2117 18.7541 24.9284
52 1 18.6516 19.3002 25.567
53 1 15.3456 12.325 27.7326
54 1 17.7542 13.5649 27.6213
55 1 12.5093 16.0833 27.9325
56 1 14.7024 17.5236 28.5596
57 1 16.0673 16.463 26.287
58 1 18.5839 17.929 30.2199
59 1 17.218 15.4193 23.0278
60 1 12.4839 21.09 23.6108
61 1 13.6355 19.7204 27.1577
62 1 18.1637 19.6374 28.1954
63 1 20.0962 17.3566 22.9953
64 1 18.825 15.128 29.768
65 1 20.5809 22.1377 8.57861
66 1 13.8498 21.8883 10.01
67 1 17.6424 29.3032 14.5742
68 1 18.0432 21.5132 9.80345
69 1 17.8391 26.0878 11.6345
70 1 10.3212 22.6845 14.014
71 1 12.6217 22.2046 12.47
72 1 14.3136 23.8719 16.494
73 1 16.0667 19.7094 13.097
74 1 16.4078 28.2505 12.3413
75 1 16.9785 22.258 13.3714
76 1 13.92 24.6665 12.7231
77 1 13.8693 27.5201 13.7828
78 1 16.0468 23.666 11.1073
79 1 18.156 25.2671 14.2648
80 1 13.6613 20.4959 16.689
81 1 11.6605 23.8273 16.0328
82 1 13.0531 28.004 16.5293
83 1 19.3919 22.3013 12.096
84 1 20.3634 18.3473 14.8411
85 1 17.2407 27.8525 22.9203
86 1 11.3195 21.6339 17.6569
87 1 16.1323 23.2839 26.0356
88 1 13.799 23.8674 19.2151
89 1 16.0488 21.8835 16.0035
90 1 14.0909 24.608 23.3079
91 1 20.1563 20.8419 15.917
92 1 11.038 26.1878 17.3888
93 1 16.6809 21.0614 24.4928
94 1 15.6346 27.0929 17.3991
95 1 15.6314 25.7659 15.0822
96 1 20.4082 25.6646 17.4341
97 1 8.54709 20.1458 23.126
98 1 16.211 30.3906 22.7111
99 1 16.4285 29.7142 17.13
100 1 17.9898 30.7877 19.1582
101 1 16.3668 25.4366 19.3538
102 1 10.0151 18.1797 21.7382
103 1 10.3212 22.3852 22.5131
104 1 13.7217 21.2887 20.0568
105 1 13.28 29.4731 22.8102
106 1 14.8891 22.0983 22.6273
107 1 17.8224 20.3103 17.2954
108 1 18.292 20.9072 19.8602
109 1 10.4097 22.927 19.9332
110 1 11.5326 25.2219 22.4641
111 1 11.9647 25.6232 19.8379
112 1 15.4147 26.387 21.6529
113 1 16.7736 22.9589 20.6342
114 1 19.0149 25.788 19.7501
115 1 13.5935 27.9862 20.3123
116 1 19.9178 23.5791 15.5915
117 1 18.616 24.1299 22.2203
118 1 19.6059 27.3637 15.3178
119 1 20.0813 21.9079 22.9828
120 1 19.2939 28.6539 20.0199
121 1 20.9055 20.8525 19.0801
122 1 9.65159 23.1919 25.3739
123 1 13.4872 22.2164 26.104
124 1 19.2517 22.4461 25.5638
125 1 13.5558 25.9328 25.6497
126 1 18.0527 24.9059 24.8548
127 1 17.0053 28.6857 25.5179
128 1 16.029 18.4882 30.8129
129 1 15.845 20.8285 29.1924
130 1 15.0791 27.5147 27.3683
131 1 19.6133 24.0614 29.3117
132 1 11.6736 24.1515 26.8324
133 1 16.9871 23.4602 28.6762
134 1 16.8855 26.3029 28.8801
135 1 11.9493 27.5277 24.2593
136 1 18.5557 26.8803 26.7768
137 1 15.5384 31.6455 20.289
138 1 14.0797 30.1279 18.5764
139 1 18.5524 30.9105 24.4707
140 1 21.1771 8.00554 16.1657
141 1 21.3485 8.95651 24.1556
142 1 19.9656 8.27006 20.2884
143 1 24.894 9.04014 18.5544
144 1 18.3026 15.9984 9.15369
145 1 21.6421 13.6056 11.1558
146 1 29.2113 20.0446 15.2237
147 1 20.7184 17.2188 9.31529
148 1 24.7236 18.9302 9.54877
149 1 22.1545 9.32218 13.756
150 1 20.7817 11.4432 12.7226
151 1 21.2039 12.1615 15.3773
152 1 24.113 14.3711 11.2983
153 1 24.6584 13.6317 13.8985
154 1 20.162 15.5115 12.5445
155 1 26.9877 18.9627 11.4094
156 1 22.8632 17.982 13.4988
157 1 23.1225 17.0143 10.8372
158 1 26.1885 18.0082 13.939
159 1 27.1059 13.3192 15.3735
160 1 28.5662 17.2679 15.4498
161 1 20.2522 19.3566 7.64158
162 1 22.4521 10.1083 17.8073
163 1 25.8073 11.6004 17.1517
164 1 28.5514 16.6035 22.7726
165 1 22.3254 13.9485 18.6363
166 1 23.8221 11.2703 15.2656
167 1 26.556 15.689 16.4228
